Start_Name,Start_Lat,Start_Lon,End_Name,End_Lat,End_Lon,Traffic_Condition,Distance_km,Travel_Time_Mobil_min,Travel_Time_Motor_min
Terminal Bungurasih,-7.345473,112.742177,Pelabuhan Tanjung Perak,-7.203854,112.723741,lancar,18.439354999999992,22.12722599999999,18.439354999999992
Terminal Bungurasih,-7.345473,112.742177,Pelabuhan Tanjung Perak,-7.203854,112.723741,sedang,18.439354999999992,36.878709999999984,27.659032499999988
Terminal Bungurasih,-7.345473,112.742177,Pelabuhan Tanjung Perak,-7.203854,112.723741,macet,18.439354999999992,73.75741999999997,55.318064999999976
Terminal Bungurasih,-7.345473,112.742177,Galaxy Mall,-7.273925,112.779602,lancar,12.213359,14.6560308,12.213359
Terminal Bungurasih,-7.345473,112.742177,Galaxy Mall,-7.273925,112.779602,sedang,12.213359,24.426718,18.320038500000003
Terminal Bungurasih,-7.345473,112.742177,Galaxy Mall,-7.273925,112.779602,macet,12.213359,48.853436,36.640077000000005
Terminal Bungurasih,-7.345473,112.742177,Pakuwon Mall,-7.291418,112.677844,lancar,14.249109000000004,17.098930800000005,14.249109000000004
Terminal Bungurasih,-7.345473,112.742177,Pakuwon Mall,-7.291418,112.677844,sedang,14.249109000000004,28.49821800000001,21.373663500000006
Terminal Bungurasih,-7.345473,112.742177,Pakuwon Mall,-7.291418,112.677844,macet,14.249109000000004,56.99643600000002,42.74732700000001
Terminal Bungurasih,-7.345473,112.742177,Stadion Gelora Bung Tomo,-7.268027,112.63066,lancar,19.816100000000006,23.779320000000006,19.816100000000006
Terminal Bungurasih,-7.345473,112.742177,Stadion Gelora Bung Tomo,-7.268027,112.63066,sedang,19.816100000000006,39.63220000000001,29.72415000000001
Terminal Bungurasih,-7.345473,112.742177,Stadion Gelora Bung Tomo,-7.268027,112.63066,macet,19.816100000000006,79.26440000000002,59.44830000000002
Pelabuhan Tanjung Perak,-7.203854,112.723741,Stasiun Gubeng,-7.257472,112.752088,lancar,8.108914999999998,9.730697999999999,8.108914999999998
Pelabuhan Tanjung Perak,-7.203854,112.723741,Stasiun Gubeng,-7.257472,112.752088,sedang,8.108914999999998,16.217829999999996,12.163372499999996
Pelabuhan Tanjung Perak,-7.203854,112.723741,Stasiun Gubeng,-7.257472,112.752088,macet,8.108914999999998,32.43565999999999,24.326744999999992
Pelabuhan Tanjung Perak,-7.203854,112.723741,Tunjungan Plaza,-7.266735,112.736115,lancar,9.333584000000002,11.200300800000003,9.333584000000002
Pelabuhan Tanjung Perak,-7.203854,112.723741,Tunjungan Plaza,-7.266735,112.736115,sedang,9.333584000000002,18.667168000000004,14.000376000000003
